anime_id,name,genre,type,episodes,rating,members
32015,ajin ova,"action, horror, mystery, seinen, supernatural",ova,3,7.68,15613
22147,amagi brilliant park,"comedy, magic",tv,13,7.68,217003
1946,ashita no nadja,"adventure, drama, historical, romance, shoujo",tv,50,7.68,13742
67,basilisk kouga ninpou chou,"action, adventure, fantasy, historical, romance, samurai, supernatural",tv,24,7.68,98144
32365,boruto naruto the movie  naruto ga hokage ni natta hi,"action, comedy, martial arts, shounen, super power",special,1,7.68,16868
14345,btooom,"action, psychological, sci-fi, seinen",tv,12,7.68,329561
11359,dragon ball kai mirai ni heiwa wo goku no tamashii yo eien ni,"action, comedy, fantasy, sci-fi, shounen, super power",special,1,7.68,17166
428,kaleido star aratanaru tsubasa  extra stage,"adventure, comedy, drama, shoujo",ova,1,7.68,9248
4188,mahou sensei negima shiroki tsubasa ala alba,"adventure, comedy, ecchi, harem, magic, romance, shounen, supernatural, vampire",ova,3,7.68,15616
340,mutsu enmei ryuu gaiden shura no toki,"action, historical, martial arts, samurai, shounen",tv,26,7.68,13959
10588,persona 4 the animation,"adventure, mystery, school, sci-fi, super power, supernatural",tv,25,7.68,134942
5958,sora no otoshimono,"comedy, ecchi, harem, romance, sci-fi, shounen, supernatural",tv,13,7.68,227681
14669,aura maryuuin kouga saigo no tatakai,"comedy, drama, romance, school, supernatural",movie,1,7.67,22599
1478,city hunter goodbye my sweetheart,"adventure, comedy, shounen",special,1,7.67,2832
8331,detective conan magic file 4 osaka okonomiyaki odyssey,"comedy, mystery, police, shounen",ova,1,7.67,6460
455,fantastic children,"adventure, fantasy, mystery, romance, sci-fi",tv,26,7.67,17773
18507,free,"comedy, school, slice of life, sports",tv,12,7.67,265791
27411,ghost in the shell 2015,"action, mecha, police, psychological, sci-fi",movie,1,7.67,19872
17729,grisaia no kajitsu,"drama, harem, psychological, romance, school",tv,13,7.67,178166
26023,haiyore nyarukosan f,"comedy, parody, romance, sci-fi",ova,1,7.67,19620
21075,hetalia the beautiful world extra disc,"comedy, historical, parody",ova,1,7.67,4788
8217,jewelpet twinkle,"fantasy, magic, school, shoujo",tv,52,7.67,4110
617,juubee ninpuuchou,"adventure, fantasy, historical, horror, romance, shounen, supernatural",movie,1,7.67,55697
31798,kiznaiver,"drama, sci-fi",tv,12,7.67,197912
8841,kore wa zombie desu ka,"action, comedy, ecchi, harem, magic, supernatural",tv,12,7.67,295782
9396,mitsudomoe special,"comedy, school, slice of life",special,1,7.67,11354
11371,new prince of tennis,"action, comedy, shounen, sports",tv,13,7.67,30630
32542,sakamoto desu ga,"comedy, school, seinen",tv,12,7.67,171452
5306,tales of symphonia the animation tetheallahen,"action, adventure, fantasy, magic, martial arts, shounen",ova,4,7.67,20355
2268,tatakae chou robot seimeitai transformers,"adventure, mecha, sci-fi, shounen",tv,98,7.67,5652
177,tsubasa chronicle,"action, adventure, fantasy, magic, romance, shounen, supernatural",tv,26,7.67,134705
22729,aldnoahzero,"action, mecha, sci-fi",tv,12,7.66,244193
4835,bleach movie 3 fade to black  kimi no na wo yobu,"action, comedy, shounen, super power, supernatural",movie,1,7.66,122373
8888,code geass boukoku no akito 1  yokuryuu wa maiorita,"action, mecha, military, sci-fi",movie,1,7.66,91105
5348,detective conan magic file 2 kudou shinichi  the case of the mysterious wall and the black lab,"adventure, comedy, mystery, police, shounen",ova,1,7.66,7726
9786,detective conan conan vs kid  jet black sniper,"adventure, comedy, mystery, police, shounen",movie,1,7.66,2119
25687,digimon adventure tri 1 saikai,"action, adventure, comedy, drama",movie,1,7.66,58274
31552,durararax2 ten onoroke chakapoko,"action, mystery, supernatural",special,1,7.66,16171
14131,girls und panzer,"military, school",tv,12,7.66,104275
2002,heroic age,"action, mecha, military, sci-fi, space",tv,26,7.66,62530
145,kareshi kanojo no jijou,"comedy, drama, romance, school, shoujo, slice of life",tv,26,7.66,94165
5290,keroro gunsou movie 3 tenkuu daikessen de arimasu,"comedy, sci-fi, shounen",movie,1,7.66,2430
250,konjiki no gash bell,"adventure, comedy, magic, shounen, supernatural",tv,150,7.66,51403
23321,log horizon 2nd season,"action, adventure, fantasy, game, magic, shounen",tv,25,7.66,215817
2743,mobile suit gundam seed seed supernova  tanekyara gekijou,"comedy, parody",special,4,7.66,5508
3626,mobile suit gundam wing operation meteor,"action, adventure, drama, mecha, military, psychological, sci-fi, space",ova,4,7.66,6768
10020,ore no imouto ga konnani kawaii wake ga nai specials,"comedy, seinen, slice of life",ona,4,7.66,101495
1873,plawres sanshirou,"adventure, mecha, school, sci-fi, shounen, sports",tv,37,7.66,1718
528,pokemon mewtwo no gyakushuu,"action, adventure, comedy, drama, fantasy, kids",movie,1,7.66,100089
2562,shion no ou,"drama, game, mystery, thriller",tv,22,7.66,20553
1861,slam dunk zenkoku seiha da sakuragi hanamichi,"comedy, drama, school, shounen, slice of life, sports",movie,1,7.66,7992
8995,tales of symphonia the animation sekai tougouhen,"action, adventure, fantasy, magic, martial arts, shounen",ova,3,7.66,14036
17437,the idolmster movie kagayaki no mukougawa e,"comedy, drama, music",movie,1,7.66,12262
32673,udon no kuni no kiniro kemari,"fantasy, seinen, slice of life",tv,12,7.66,33885
1985,ufo robo grendizer,"mecha, sci-fi, shounen",tv,74,7.66,4381
304,aa megamisama movie,"comedy, magic, romance, seinen, supernatural",movie,1,7.65,29330
12291,acchi kocchi tv,"comedy, romance, school, seinen, slice of life",tv,12,7.65,127973
1488,area 88,"action, adventure, drama, military, romance",ova,3,7.65,6645
4182,darker than black kuro no keiyakusha special,"comedy, parody, sci-fi",special,1,7.65,87609
9839,detective conan black history 2,"adventure, comedy, mystery, police, shounen",special,1,7.65,2718
874,digimon tamers,"adventure, comedy, drama, fantasy, shounen",tv,51,7.65,94391
2673,doraemon movie 27 nobita no shin makai daibouken  7nin no mahoutsukai,"adventure, comedy, fantasy",movie,1,7.65,1583
31376,flying witch,"comedy, magic, shounen, slice of life, supernatural",tv,12,7.65,95933
1251,fushigi no umi no nadia,"adventure, comedy, historical, romance, sci-fi",tv,39,7.65,24229
32215,high school dxd born yomigaeranai fushichou,"action, comedy, demons, ecchi, harem, romance, school",ova,1,7.66,22497
2012,jigoku sensei nube,"adventure, comedy, horror, romance, school, shounen, supernatural",tv,49,7.65,8908
2848,kappa no coo to natsuyasumi,"adventure, shounen",movie,1,7.65,6953
15813,majokko shimai no yoyo to nene,"fantasy, magic",movie,1,7.65,8698
5162,minamike okaeri,"comedy, school, slice of life",tv,13,7.65,45233
13245,new prince of tennis specials,"action, comedy, shounen, sports",special,7,7.65,5524
3673,nijuu mensou no musume,"action, adventure, mystery",tv,22,7.65,21009
21667,non non biyori okinawa e ikukoto ni natta,"comedy, school, seinen, slice of life",ova,1,7.65,25169
3848,one piece movie 9 episode of chopper plus  fuyu ni saku kiseki no sakura,"action, adventure, comedy, fantasy, shounen, super power",movie,1,7.65,29771
26243,owari no seraph,"action, drama, shounen, supernatural, vampire",tv,12,7.65,315630
5419,paniponi dash danjite okonaeba kishin mo kore wo saku,"comedy, parody, school",special,1,7.65,6929
46,rurouni kenshin meiji kenkaku romantan  ishinshishi e no chinkonka,"drama, historical, samurai, shounen",movie,1,7.65,33191
16241,yondemasu yo azazelsan z,"comedy, demons, supernatural",tv,13,7.65,20640
2198,aa megamisama sorezore no tsubasa specials,"comedy, magic, romance, seinen, supernatural",special,2,7.64,16986
1239,bishoujo senshi sailor moon supers,"drama, magic, romance, shoujo",tv,39,7.64,55056
2768,clamp in wonderland 2,"action, comedy, drama, fantasy, magic, music, romance",music,1,7.64,13985
2514,detective conan ova 04 conan and kid and crystal mother,"adventure, mystery, police, shounen",ova,1,7.64,8974
1394,future gpx cyber formula saga,"drama, sci-fi, shounen, sports",ova,8,7.64,1040
17187,ghost in the shell arise  border1 ghost pain,"mecha, police, psychological, sci-fi",movie,1,7.64,31747
11663,hakuouki ova,"action, drama, historical, samurai, supernatural",ova,2,7.64,7791
270,hellsing,"action, horror, seinen, supernatural, vampire",tv,13,7.64,308995
1356,hokuto no ken 2,"action, drama, martial arts, super power",tv,43,7.64,11090
6553,junjou romantica special,"comedy, romance, shounen ai",special,1,7.64,17378
1567,kaitou saint tail,"adventure, magic, romance, shoujo",tv,43,7.64,8794
15437,kore wa zombie desu ka of the dead ova,"action, comedy, ecchi, harem, magic, supernatural",ova,1,7.64,54828
13655,little busters,"comedy, drama, school, slice of life, supernatural",tv,26,7.64,138655
334,marmalade boy,"comedy, drama, romance, shoujo",tv,76,7.64,24745
7651,ningen shikkaku directors cutban,"drama, historical, psychological, seinen",movie,1,7.64,4292
1029,omoide poroporo,"drama, romance, slice of life",movie,1,7.64,39589
209,rod the tv,"action, adventure, comedy, drama, sci-fi, super power",tv,26,7.64,47053
15775,saintoniisan,"comedy, seinen, slice of life",ova,2,7.64,33668
10469,sayonara zetsubou sensei special,"comedy, mystery, parody",special,1,7.63,9669
16524,suisei no gargantia,"action, adventure, mecha, sci-fi",tv,13,7.64,170754
10714,towa no quon 3 mugen no renza,"action, super power, supernatural",movie,1,7.64,19053
32899,watashi ga motete dousunda,"comedy, harem, romance, school, shoujo",tv,12,7.64,57638
10216,yondemasu yo azazelsan tv,"comedy, demons, supernatural",tv,13,7.64,42147
6408,bungaku shoujo movie,"drama, mystery, romance, school",movie,1,7.63,40984
32828,amaama to inazuma,"comedy, seinen, slice of life",tv,12,7.63,95339
10067,angel beats another epilogue,"drama, school, supernatural",special,1,7.63,134180
13115,hakuouki reimeiroku,"action, drama, historical, josei, samurai, supernatural",tv,12,7.63,29485
2174,hokuto no ken raoh gaiden gekitouhen,"action, adventure, martial arts, romance",movie,1,7.63,4614
821,initial d battle stage,"action, cars, drama, seinen, sports",ova,1,7.63,13633
5494,konnichiwa anne before green gables,"drama, historical, kids, slice of life",tv,39,7.63,2723
6604,kuruneko,"comedy, slice of life",tv,50,7.63,2526
32526,love live sunshine,"music, school, slice of life",tv,13,7.63,45246
8100,mardock scramble the first compression,"action, psychological, sci-fi",movie,1,7.63,40698
14527,medaka box abnormal,"action, comedy, ecchi, martial arts, school, shounen, super power",tv,12,7.63,66972
2835,patalliro,"adventure, comedy, romance, shoujo, shounen ai",tv,49,7.63,2409
2549,perrine monogatari,"drama, historical, shoujo, slice of life",tv,53,7.63,1744
814,prince of tennis atobes gift,"comedy, shounen, sports",movie,1,7.63,10567
28497,rokka no yuusha,"action, adventure, fantasy, magic, mystery",tv,12,7.63,218747
15989,saki achigahen episode of sidea specials,"game, school, slice of life",special,4,7.63,9163
2098,shin kimagure orangeroad soshite ano natsu no hajimari,"comedy, drama, ecchi, fantasy, magic, romance, shounen, slice of life",movie,1,7.63,4199
7858,sora no otoshimono project pink,"comedy, ecchi, harem, sci-fi, shounen, supernatural",ova,1,7.63,61903
5118,suzumiya haruhichan no yuuutsu,"comedy, parody",ona,25,7.63,70416
1651,uchuu senkan yamato 2,"action, adventure, drama, military, sci-fi, space",tv,26,7.63,3461
691,yawara,"action, comedy, drama, martial arts, romance, slice of life, sports",tv,124,7.63,6437
11759,accel world,"action, game, romance, school, sci-fi",tv,24,7.62,324284
16273,acchi kocchi tv placeprincess,"comedy, romance, school, seinen, slice of life",special,1,7.62,26246
1240,bishoujo senshi sailor moon supers sailor 9 senshi shuuketsu black dream hole no kiseki,"drama, magic, shoujo",movie,1,7.62,24968
2424,cardcaptor sakura specials,comedy,special,3,7.62,18604
6573,darker than black ryuusei no gemini,"action, mystery, sci-fi, super power",tv,12,7.62,222243
21743,donten ni warau,"action, historical, shoujo",tv,12,7.62,57649
901,dragon ball z movie 08 moetsukiro nessen ressen chougekisen,"adventure, comedy, fantasy, sci-fi, shounen",movie,1,7.62,65953
14837,dragon ball z movie 14 kami to kami,"action, adventure, fantasy, martial arts, shounen, super power",movie,1,7.62,66471
31706,fatekaleid liner prismaillya 3rei,"action, comedy, fantasy, magic",tv,12,7.62,30457
364,gallery fake,"mystery, seinen",tv,37,7.62,6806
4060,grimm masterpiece theater,"adventure, comedy, fantasy, kids, magic",tv,24,7.62,1938
23269,hello kiniro mosaic,"comedy, school, slice of life",tv,12,7.63,33295
3165,hidamari sketch specials,"comedy, school, slice of life",special,2,7.62,13334
449,inuyasha guren no houraijima,"adventure, comedy, demons, drama, historical, romance, shounen, supernatural",movie,1,7.62,50008
32870,kuroko no basket movie 2 winter cup soushuuhen  namida no saki e,"school, shounen, sports",movie,1,7.61,5470
522,metropolis,"adventure, drama, police, romance, sci-fi, shounen",movie,1,7.62,44030
96,mobile fighter g gundam,"adventure, comedy, drama, martial arts, mecha, romance, sci-fi, space, sports",tv,49,7.62,36338
10589,naruto shippuuden movie 5  blood prison,"action, adventure, martial arts, mystery, shounen, super power",movie,1,7.62,75660
3420,shigofumi,"drama, fantasy, psychological, supernatural, thriller",tv,12,7.62,54000
10378,shinryaku ika musume,"comedy, shounen, slice of life",tv,12,7.62,45613
31327,shokugeki no souma ova,"ecchi, school, shounen",ova,3,7.62,24456
3369,shoubushi densetsu tetsuya,"game, historical, shounen",tv,20,7.62,3735
8197,so ra no wo to specials,"military, music, sci-fi, slice of life",special,2,7.62,16491
1072,sweat punch,"action, fantasy, historical, mecha",ova,5,7.62,26679
18499,yozakura quartet tsuki ni naku,"action, comedy, magic, shounen, super power, supernatural",ova,3,7.62,13790
5075,yuusha keisatsu jdecker,"action, adventure, mecha, police, sci-fi",tv,48,7.62,1116
1195,zero no tsukaima,"action, adventure, comedy, ecchi, fantasy, harem, magic, romance, school",tv,13,7.62,346828
1003,aa megamisama tv specials,"comedy, magic, romance, seinen, supernatural",special,3,7.61,19257
11235,amagami ss plus,"comedy, romance, school, slice of life",tv,13,7.61,73813
586,ayakashi japanese classic horror,"fantasy, historical, horror",tv,11,7.61,34938
4981,casshern sins,"action, adventure, drama, psychological, sci-fi",tv,24,7.61,80307
2961,digimon adventure movie,"action, fantasy, kids, sci-fi",movie,1,7.61,60753
1747,freedom,"action, adventure, sci-fi",ova,7,7.61,13918
2409,gokudoukun manyuuki,"adventure, comedy, fantasy, magic",tv,26,7.61,8131
4039,golgo 13 tv,"action, adventure, drama, seinen, thriller",tv,50,7.61,18687
2458,kimagure orangeroad ova,"comedy, drama, magic, romance, school",ova,8,7.61,3542
22693,lady jewelpet,"fantasy, magic, romance, shoujo",tv,52,7.61,3085
1563,magic knight rayearth ii,"adventure, drama, fantasy, magic, mecha, romance, shoujo",tv,29,7.61,19209
1289,mobile police patlabor the new files,"comedy, mecha, police, sci-fi",ova,16,7.61,3952
9181,motto to loveru,"comedy, ecchi, harem, school, sci-fi, shounen",tv,12,7.61,134988
33091,planetarian chiisana hoshi no yume,"drama, sci-fi",ona,5,7.61,38303
9979,precure all stars movie dx3 mirai ni todoke sekai wo tsunagunijiiro no hana,"action, fantasy, magic, shoujo",movie,1,7.61,2842
1608,salaryman kintarou,"comedy, drama, seinen",tv,20,7.61,4151
5277,sekirei pure engagement,"action, comedy, ecchi, harem, super power",tv,13,7.61,113911
18523,senyuu 2,"action, comedy, fantasy, parody, shounen",tv,13,7.61,30726
7041,seto no hanayome ova specials,"comedy, parody, school",special,2,7.61,7011
2923,shugo chara,"comedy, magic, school, shoujo",tv,51,7.61,121108
9930,snow halation,music,music,1,7.61,8731
31297,tokyo ghoul pinto,"action, drama, horror, mystery, psychological, supernatural",ova,1,7.61,52312
1919,urusei yatsura ova,"adventure, comedy, sci-fi",ova,11,7.61,2470
18753,yahari ore no seishun love comedy wa machigatteiru ova,"comedy, romance, school",ova,1,7.61,80676
18497,yozakura quartet hana no uta,"action, comedy, magic, shounen, super power, supernatural",tv,13,7.61,58245
21639,yugioh arcv,"action, fantasy, game, shounen",tv,2,7.61,17571
283,akage no anne,"drama, historical, slice of life",tv,50,7.6,9460
2889,bleach movie 2 the diamonddust rebellion  mou hitotsu no hyourinmaru,"action, adventure, shounen, supernatural",movie,1,7.6,134739
18671,chuunibyou demo koi ga shitai ren,"comedy, drama, romance, school, slice of life",tv,12,7.6,208885
