anime_id,name,genre,type,episodes,rating,members
32237,burutabuchan,"comedy, fantasy, magic",tv,2,5.0,37
29742,butazuka,slice of life,ona,13,5.2,44
6671,byeolnala samchongsa,"adventure, sci-fi",movie,1,5.07,151
9447,byulbyul iyagi 2,"drama, psychological",movie,6,5.86,122
33863,cakes,comedy,ona,2,2.58,56
32738,calbee hitokuchi gekijou,"comedy, slice of life",special,18,4.38,46
27915,captain,"shounen, sports",special,1,6.44,93
9905,captain tv,"shounen, sports",tv,26,6.46,208
18759,captain the movie,"shounen, sports",movie,1,6.41,106
23721,carino coni,"fantasy, kids",tv,26,6.93,99
32345,celebration and chorale,music,movie,1,5.28,93
33344,cello hiki no gauche,"fantasy, kids, music",movie,1,4.21,72
26303,cello hiki no gauche ova,"drama, fantasy, music",ova,1,5.88,163
33728,chain chronicle haecceitas no hikari part 1,"action, adventure, fantasy, magic, shounen",movie,1,6.67,5589
18071,chalkiro no people,"romance, seinen",ova,1,5.29,92
7803,challenge ichinensei de kakkoii ichinensei ni henshin,kids,ova,1,5.86,176
23185,chamebou kuukijuu no maki,comedy,movie,1,8.4,66
23187,chamebou shin gachou nomi fuufu shikaeshi no maki,comedy,movie,1,6.0,72
30267,chan shuo a kuan,"comedy, slice of life",movie,1,5.5,41
29655,chanda gou,unknown,movie,1,4.42,91
21025,chang,"drama, military, thriller",movie,1,6.33,248
29821,channel 55,"comedy, parody",ona,4,5.32,196
29861,channel 55 3rd season prologue,comedy,ona,1,4.91,155
29820,channel 55 4th season,"comedy, parody",ona,4,5.13,191
29862,channel 55 4th season prologue,comedy,ona,1,4.81,157
29860,channel 55 prologue shin bangumi start,comedy,ona,1,4.71,135
33703,chao shen youxi,"action, fantasy, game",ona,25,6.5,34
30959,charamarukun to dokumarukun,"kids, super power",ova,1,7.4,36
30228,chelin sacheonwang,"action, sci-fi",movie,1,4.43,47
9868,chengyu donghua lang,"historical, kids",tv,180,6.04,144
16558,cheolin 007,"action, mecha, sci-fi",movie,1,4.27,101
17893,cheonbangjichuk hani,"comedy, drama, school, sports",tv,13,6.78,149
18271,cheorin samchongsa,"action, mecha, sci-fi, shounen, space",movie,1,4.0,114
26237,cherry blossom,"drama, kids",ova,1,5.5,66
9903,chi dor dor chi dor dor,kids,tv,15,5.77,87
8025,chisui maru,comedy,tv,41,5.63,185
11733,chisui maru 2nd season,comedy,tv,34,5.08,114
11731,chisui maru specials,comedy,special,2,5.33,94
31202,chibi marukochan movie italia kara kita shounen,"comedy, kids, school, slice of life",movie,1,6.8,206
27855,chibi neko chobichibi neko kobi to tomodachi,kids,ova,1,5.71,57
17657,chibi neko tomu no daibouken chikyuu wo sukue nakamatachi,"adventure, kids",special,1,6.4,76
8501,chibikko kaijuu yadamon,"comedy, kids, supernatural",tv,26,6.36,133
24923,chibikko kamu no bouken,"adventure, kids",movie,1,7.25,55
29947,chibikuro sambo no tora taiji,kids,movie,1,5.8,57
29948,chibikuro sambo to futago no otouto,kids,movie,1,6.0,54
32417,chibinacs,comedy,tv,25,5.5,39
32418,chibinacs 20,comedy,tv,25,4.33,36
32419,chibinacs 3,comedy,tv,25,4.43,36
33862,chichi kaeru,drama,ona,1,4.56,41
31129,chichi to ko,drama,special,1,6.0,45
33859,chicken papa,comedy,ona,1,3.0,45
9383,chiechan funsenki jarinko chie,"comedy, drama, slice of life",tv,39,7.83,147
31236,chieri to cherry,"adventure, fantasy, shoujo",movie,1,6.0,180
30060,chii jiaan chuaanqii,"action, adventure, fantasy",tv,26,5.33,56
33831,chiichan no kageokuri,"drama, historical",ova,1,4.5,25
29385,chiichan to hige ojisan,"kids, slice of life",tv,10,5.8,49
24883,chiisai sensuikan ni koi wo shita dekasugiru kujira no hanashi,"fantasy, kids, military",special,1,7.2,65
29792,chiisana itsutsu no ohanashi,kids,movie,1,4.78,93
30164,chiisana kinomi,"kids, music",music,1,4.42,86
25033,chiisana koi no monogatari chichi to sally hatsukoi no shiki,"romance, shoujo, slice of life",special,1,7.0,84
24269,chiisana kyojin microman daigekisen microman vs saikyou senshi gorgon,"action, adventure, mecha, sci-fi, shounen, super power",movie,1,4.69,93
19177,chiisana love letter mariko to nemunoki no kodomotachi,"drama, music, school",special,1,5.57,90
29135,chiisana teien,"adventure, fantasy",movie,1,5.91,151
29793,chikara bashi,kids,movie,1,4.59,103
7354,chikara to onna no yo no naka,historical,movie,1,5.31,175
22755,chikasugi idol akaechan,"comedy, game, parody",tv,12,4.28,112
16303,chikkun takkun,"comedy, sci-fi",tv,23,6.0,103
8563,chikyuu monogatari telepath 2500,"adventure, drama, sci-fi",movie,1,5.52,254
14623,chikyuu sos sore ike kororin,"action, comedy, kids, sci-fi",tv,26,5.78,87
30634,chikyuu wo mitsumete,"sci-fi, space",movie,1,5.2,70
17457,chingou muchabee,"adventure, comedy",tv,26,6.75,80
5908,chinpui,comedy,tv,56,6.15,222
10039,chinpui specials,comedy,special,2,5.7,87
10040,chinpui erisama katsudou daishashin,comedy,movie,1,6.0,107
6687,chinyuuki tarou to yukai na nakamatachi,comedy,ova,3,6.0,186
17689,chironup no kitsune,drama,movie,1,7.48,196
33262,chobitto zukan,"fantasy, kids",tv,52,4.5,63
33526,choco to watashi,"kids, music",music,1,6.0,40
31246,choegang habche mix master,"adventure, fantasy",tv,39,6.79,168
31211,choegang top plate,"action, comedy, kids, sports",tv,26,7.2,86
16041,chogattai majutsu robot ginguiser specials,"adventure, mecha, sci-fi",special,2,5.77,111
23191,chokin no susume,comedy,movie,1,6.0,71
34259,chotto ugoku futeneko,comedy,ova,1,6.0,17
31749,chou kidougaiku kashiwanoha,mecha,ona,3,4.86,475
6636,chou kousoku galvion,"action, mecha, military, police",tv,22,6.32,364
21433,chou zenmairobo patrasche,"comedy, historical, mecha, parody, sci-fi",tv,13,4.52,178
21545,choubakumatsu shounen seiki takamaru,"action, comedy, fantasy",ova,2,6.44,92
23511,choubakuretsu ijigen menko battle gigant shooter tsukasa,"action, comedy, game, kids",tv,32,5.72,162
32218,choujikuu seiki orguss memorial,"action, adventure, mecha, romance, sci-fi, shounen",ova,2,6.43,64
17002,choujuu kishin dancougar juusenkitai songs,"action, mecha, sci-fi, shounen",ova,1,6.0,143
30571,chouon senshi borgman madnightgigs,"action, demons, music, sci-fi, shounen",ova,1,4.82,102
8853,chouriki robo galatt,"action, adventure, comedy, mecha, sci-fi",tv,25,6.62,168
24927,chuuchuu banban,"adventure, kids",movie,1,6.5,61
31690,chuugakusei,comedy,ova,2,5.0,52
9998,chuuhai lemon love 30s  ame ni nurete mo,"comedy, drama, police, romance",ova,1,6.05,116
34409,chuuko videoya no onna tenin x,"comedy, shounen",ona,1,5.75,75
28829,cinterrierjou no hanamuko,"comedy, fantasy, kids",movie,1,3.62,117
32762,circles,music,music,1,4.79,34
10967,circuit no ookami ii modena no ken,"cars, seinen",ova,1,5.48,165
30818,city hunter ryou no propose,"action, comedy, mystery, police",ova,1,6.8,1070
25969,clock,dementia,special,1,4.04,84
19695,clover 43,"drama, school",ona,24,7.43,163
32944,coco and nico,"comedy, kids",tv,39,4.53,318
13501,cofun gal no coffy,"comedy, historical, parody",ona,10,4.45,75
13503,cofun gal no coffy tv,"comedy, parody",tv,12,6.9,77
13505,cofun gal no coffy campus life,comedy,tv,11,5.78,78
13511,cofun gal no coffy cofunderella,comedy,movie,1,5.0,64
13509,cofun gal no coffy juuninin to ikareru kofuntachi,comedy,movie,1,4.29,66
13507,cofun gal no coffy okehazama no tatakai,"comedy, historical, parody",movie,1,5.13,66
30923,colorful ninja iromaki,fantasy,movie,1,6.0,442
32628,columbus no daibouken,historical,ova,1,6.5,35
16794,computer haekjeonham pokpa daejakjeon,"action, sci-fi, shounen",movie,1,4.22,119
30247,congming de yixiu zhi fan dou gongzhu,"comedy, historical, kids",movie,1,5.63,81
25985,contact,"comedy, kids, sci-fi",special,1,5.0,102
25977,contact 2,"comedy, kids, sci-fi",special,1,5.58,101
29749,convenience store senki purintai,comedy,ona,8,4.48,59
24901,cook no polka,"kids, music",music,1,3.43,102
30050,cooking papa christmas special,"comedy, slice of life",special,1,6.0,66
32630,coral no tanken,"adventure, kids, music",tv,50,6.14,54
5990,cosmic fantasy ginga me hyou no wana,"action, adventure, comedy, ecchi, fantasy, romance, sci-fi, space",ova,1,5.98,226
29711,countdown,dementia,movie,1,4.25,62
26235,crayon no hoshi,"drama, kids",ova,1,5.0,47
33661,crayon shinchan gaiden alien vs shinnosuke,"comedy, ecchi, kids, sci-fi, space",ona,13,6.83,429
31978,crayon shinchan movie 24 bakusui yumemi world dai totsugeki,"comedy, kids, shounen",movie,1,7.3,320
30955,crazy monkey,ecchi,movie,1,4.81,92
33534,curly,comedy,ona,1,4.7,54
33685,cyborg 009 call of justice 1,"action, adventure, mecha, sci-fi, shounen",movie,1,4.5,721
33686,cyborg 009 call of justice 2,"action, adventure, mecha, sci-fi, shounen",movie,1,5.67,377
33687,cyborg 009 call of justice 3,"action, adventure, mecha, sci-fi, shounen",movie,1,4.33,377
7956,cybot robocchi,"comedy, sci-fi",tv,39,6.19,162
6760,cynical hysterie hour henshin,comedy,movie,1,5.23,105
6759,cynical hysterie hour trip coaster,"comedy, slice of life",movie,1,5.96,110
6762,cynical hysterie hour utakata no uta,comedy,movie,1,6.15,126
6761,cynical hysterie hour yoru wa tanoshii,comedy,movie,1,5.59,102
19905,daichan daisuki,"drama, school, slice of life",movie,1,6.13,91
25081,daisougen no chiisana tenshi bush baby specials,"adventure, drama",special,2,5.27,84
22329,daisougen to hakuba,"adventure, historical",ova,1,6.83,79
29469,daisuki nendomama,"fantasy, kids, slice of life",tv,9,5.75,50
18007,dalamiwa goseumdochi,"historical, military",tv,2,6.47,122
16554,dallyeola majinggax,"mecha, sci-fi",movie,1,4.13,94
10887,dame oyaji,comedy,tv,26,6.07,109
8258,damens walker,"comedy, romance",ona,12,5.88,141
17703,danchi tomoo,"comedy, seinen",tv,78,6.25,557
31436,danchi tomoo natsuyasumi no shukudai wa owatta no ka yo tomoo,"comedy, seinen",special,1,4.6,56
14631,dangerous jiisan ja,"comedy, kids",ova,2,6.27,126
23799,dango san kyoudai attoiuma gekijou,"kids, music",tv,50,7.3,74
32858,dareka no santa claus,music,music,1,5.51,75
30958,darumachan,"kids, supernatural",ova,5,5.0,42
15971,dasshutsu gasshapon,"historical, sci-fi",ona,10,4.27,121
16816,david and goliath,"adventure, historical, kids",movie,1,4.5,80
34060,dead world,horror,ona,2,3.89,302
30893,deban desu yo onigirizu,comedy,tv,6,4.0,163
27551,deko boko friends,"comedy, kids",tv,2,7.14,61
23189,dekoboko shin gachou meian no shippai,comedy,movie,1,7.08,102
31644,deniroos circus,comedy,special,1,3.57,69
23855,dennou sentai voogiesangel gaiden susume superangels,"action, comedy, mecha, parody, sci-fi",ova,2,5.25,110
17131,dennou sentai voogiesangel forever and ever,"action, comedy, drama, mecha, sci-fi",ova,1,5.1,156
7750,digigirl pop strawberry and pop mix flavor,"comedy, sci-fi",tv,26,6.0,143
9869,din dong,"comedy, parody",special,1,5.18,80
31746,dochamon junior,"comedy, kids",tv,16,5.09,85
34207,dochamon junior 2,"comedy, kids",tv,2,6.0,41
19121,doctor chichibuyama,"ecchi, parody, seinen",tv,2,6.15,152
23801,doctor mambo and kaitou jibako uchuu yori ai wo komete,"adventure, fantasy, kids, mystery, sci-fi",special,1,5.67,62
18317,dodani,"drama, school, shounen, slice of life",movie,1,5.14,59
17665,dohyou no onitachi,"drama, historical, sports",movie,1,5.83,83
3825,dokaben,"action, school, shounen, sports",tv,163,6.49,301
15957,dokachin,"comedy, kids",tv,26,5.62,84
18327,dokgotak dasi chajeun maundeu,"shounen, sports",movie,1,5.0,70
16572,dokgotak taeyangeul hyanghae deonjyeola,sports,movie,1,5.5,72
19437,dokidoki gakuen kessen youki daimashiro,"action, fantasy, magic",ova,1,4.05,110
18325,dokkaebi bangmangi,"action, demons, shounen",movie,1,4.33,67
18313,dokkaebi gamtu,"action, adventure, demons, fantasy, shounen",movie,1,3.58,79
21485,dokkan robotendon,"adventure, kids, slice of life",tv,26,6.29,63
13781,dokkiri doctor special,"comedy, ecchi",special,1,6.04,137
9499,dokushin apartment dokudamisou,"comedy, ecchi",ova,3,5.64,162
30034,dolittlesensei monogatari,"adventure, kids",tv,13,6.5,57
8879,dolphin ouji,"action, adventure, kids, sci-fi",tv,3,5.58,127
29713,dont you wish you were here,dementia,movie,1,5.67,78
18451,don gokudou suikoden,drama,ova,2,5.36,128
11625,donbe monogatari,kids,special,1,5.67,107
25193,donguri mori e,"fantasy, kids",ova,1,4.25,55
5916,donguri no ie,drama,movie,1,7.0,106
8451,donguri to yamaneko,drama,ova,1,6.35,229
26301,donguri to yamaneko 1995,"demons, drama, kids",ova,1,5.0,54
19901,donkikko,"comedy, shounen",tv,21,6.75,71
26199,doolie baenangyeohaeng,"adventure, kids",ova,7,4.78,60
2642,doramichan a blue straw hat,"fantasy, kids",movie,1,5.28,121
2639,doramichan hello kyouryuu kids,fantasy,movie,1,5.9,135
2636,doramichan wow the kid gang of bandits,fantasy,movie,1,5.35,126
6771,dorimogu daa,"adventure, fantasy, kids",tv,49,6.98,179
29349,doron coron,"kids, slice of life",movie,1,4.62,46
24663,dororonpa,"comedy, slice of life, supernatural",tv,115,7.5,104
25299,dosukoi wanpaku dohyou,"drama, sports",movie,1,5.25,53
20077,dotanba no manners,"comedy, slice of life",tv,283,6.75,75
20083,doteraman,"comedy, sci-fi",tv,20,6.0,79
29605,double hard,"action, martial arts",ona,2,6.53,177
27577,doubutsu dai yakyuu sen,sports,movie,1,5.67,68
8478,doubutsu kankyou kaigi,kids,tv,20,5.68,151
20009,doubutsu mura monogatari,kids,tv,100,6.92,98
7498,doubutsu olympic taikai,comedy,movie,1,4.51,149
32422,doukyuusei,"kids, music",music,1,5.83,116
31555,doushitemo eto ni hairitai,comedy,tv,13,6.79,155
30935,douwa mondai to jinken anata wa dou kangaemasuka,drama,ova,1,8.0,42
28367,dr slump aralechan 92 oshougatsu special,"comedy, sci-fi, shounen, shounen",special,3,6.19,196
30453,dr slump aralechan ayaya penguin mura de tv jack,"comedy, sci-fi, shounen",special,1,7.11,152
30420,dr slump aralechan no koutsuu anzen,"comedy, sci-fi, shounen",special,1,5.94,159
28371,dr slump aralechan penguin mura eiyuu densetsu,"comedy, sci-fi, shounen",special,1,6.97,198
28369,dr slump aralechan specials,"comedy, sci-fi, shounen",special,2,6.84,220
30450,dr slump hoyoyo arale no himitsu dai koukai dayo,"comedy, sci-fi, shounen",special,1,6.17,248
30449,dr slump robot taiketsu shukuteki dr mashirito toujou  keen de yuushou penguin grand prix,"comedy, mecha, sci-fi, shounen",special,1,6.7,165
17307,dr typhoon,"drama, seinen, sports",ova,1,6.15,80
31261,drill,dementia,movie,1,3.4,106
29687,duel masters vsr,"action, adventure, comedy, shounen",tv,51,5.19,486
32582,duel masters vsrf,"action, adventure, comedy, shounen",tv,2,5.13,460
32926,duel masters hamukatsu to dogiragon no currypan daibouken,"action, adventure, comedy, shounen",movie,1,4.25,108
8179,eagle sam,"comedy, sports",tv,51,5.45,105
20201,easy cooking animation seishun no shokutaku,comedy,tv,25,5.2,87
19907,ecchan no sensou,"drama, historical",movie,1,7.17,100
28117,echigo no mukashibanashi attaten ganoo,"demons, horror, kids",ova,1,4.33,73
29431,eddie the fast break,"kids, sports",tv,2,6.11,67
9028,edokko boy gatten tasuke,"comedy, martial arts, police, sports",tv,22,6.37,173
16257,efficus kono omoi o kimi ni,magic,ova,2,4.93,116
33062,egao ni dai sekkin,"kids, music",music,1,5.8,40
20385,eguchi hisashi no kotobuki gorou show,"comedy, ecchi, parody",ova,4,6.0,311
5554,eguchi hisashi no nantoka narudesho,"parody, shoujo, sports",ova,1,5.32,246
28087,ehon yose,"historical, horror, kids",tv,50,5.25,99
29357,eien,"drama, fantasy, music",music,1,5.11,69
6517,eiga tamagotchi uchuu ichi happy na monogatari,kids,movie,1,6.56,203
27369,eigo de asobo tanken goblin tou,"adventure, comedy, fantasy, kids",tv,100,5.0,53
32010,eikoku ikka nihon wo taberu english ikka shougatsu wo taberu,"comedy, slice of life",special,1,6.46,95
19943,eikou e no spur igaya chiharu monogatari,"drama, historical, sports",movie,1,6.67,80
23615,eiyuu banka koushiden,"adventure, drama, historical, romance",ova,1,6.44,101
6267,eko eko azarak,"fantasy, horror, magic",ova,1,5.78,246
30026,ekubo ouji,"comedy, kids",tv,50,6.5,39
3243,elecking the animation,comedy,tv,13,6.55,96
33986,elite banana banao,"comedy, parody, slice of life",ona,2,6.29,72
24985,elite jack,"school, shoujo",ova,2,5.29,141
6593,elmer no bouken my fathers dragon,"adventure, fantasy, kids",ova,1,6.44,125
29423,en en nikoli,"adventure, kids, music",special,3,5.4,40
15137,entotsuya peroo,kids,movie,1,4.6,150
34119,escalatorjou no hokou no kikensei,drama,special,1,3.33,37
10000,esper mami special my angel mamichan,"comedy, super power, supernatural",special,1,6.52,148
30193,eunsili,drama,movie,1,5.81,163
16818,eunhahamdae jiguho,"action, adventure, kids, sci-fi, space",movie,1,3.6,83
18307,eunhajeonseol tera,"action, adventure, sci-fi, shounen, space",movie,1,3.79,89
26209,examurai sengoku recap,"action, samurai",special,1,5.0,108
33114,experiment,dementia,movie,1,4.0,60
34140,eyedrops,space,ona,4,4.83,65
29395,fafa movie,slice of life,ona,2,3.81,91
29961,feng ji yun nu,"action, martial arts",ova,1,4.76,115
33792,feng shu zhan jing 2,"adventure, kids, mecha",tv,26,8.0,24
33759,feng wei ying xiong,"action, fantasy",ona,12,7.19,53
18443,field ni soyogu kaze,"shounen, sports",ova,1,5.23,80
19997,fight da pyuta,"action, comedy, sci-fi, shounen",tv,26,6.0,78
24679,flanders no inu specials,"drama, slice of life",special,2,5.76,139
29987,flicker love no1,dementia,movie,1,4.91,57
32691,flowering heart,"kids, magic",tv,26,5.24,291
33536,fly,fantasy,ona,1,3.73,47
16748,fly space battleship geobukseon,"action, sci-fi, shounen, space",movie,1,4.11,94
29857,fojiao donghua dashi zhi pusa nianfo yuantong zhang,drama,special,1,4.52,64
8749,forestry,comedy,special,1,4.45,124
29379,form of stress,mecha,movie,1,3.75,44
18005,forza hidemaru,sports,tv,26,6.44,102
32058,four seasons fuuka to nanami,cars,ona,1,4.52,162
23967,fox wood monogatari,"adventure, kids",ova,3,7.44,67
30010,frame arms a violent struggle,mecha,ova,1,4.22,234
26347,from osaka with cheer,slice of life,ona,4,4.33,109
30173,fruity samurai,"action, comedy, historical, samurai",tv,13,5.52,134
30071,frypan jiisan,"adventure, kids",movie,1,4.7,78
23983,fuichinsan,"drama, historical, kids, shoujo",ova,1,6.6,50
19899,fujiko f fujio sukoshi fushigi tanpen theater,"adventure, sci-fi, shounen, space",ova,11,6.25,91
19533,fujiko fujio a no mumako,"horror, supernatural",ova,1,5.35,96
10533,fujilog,comedy,tv,13,5.75,275
33864,fujilog ona,"comedy, music",ona,2,3.58,42
10997,fujilog 2nd season,comedy,tv,13,5.72,165
33872,fujinkoronsenpai,comedy,ona,1,4.4,64
30163,fuki to hiyoko,"kids, music",music,1,5.07,89
23973,fukuchan,"kids, slice of life",tv,71,5.0,56
23969,fukuchan no kishuu,"comedy, historical",movie,1,6.67,77
23971,fukuchan no zousan butai,"comedy, historical",movie,1,7.4,68
29923,fukusuke,unknown,movie,1,4.69,103
23975,fukuyama gekijou natsu no himitsu,"fantasy, kids",ova,1,6.5,61
30342,funassyi no funafunafuna biyori,"comedy, kids, slice of life",tv,130,6.86,123
30556,funassyi to yukaina kyoudai,"comedy, kids",ona,2,4.8,57
22345,funny pets 2nd season,comedy,tv,12,3.92,77
20093,furitenkun,"comedy, seinen, slice of life",movie,1,6.56,67
20095,furitenkun 1990,"comedy, seinen, slice of life",ova,2,6.25,60
8218,fushigi na elevator,fantasy,movie,1,5.71,251
33659,fushigi na somerachan special,"comedy, magic, slice of life",special,1,5.15,444
29919,fushigi na taiko,kids,movie,1,5.24,124
